file_name,file_origin,file_length,file_type
EFTA02209722.pdf,data-set-11-files-19,1,other
EFTA02212883.pdf,data-set-11-files-19,2,email
EFTA02212885.pdf,data-set-11-files-19,4,email
EFTA02212889.pdf,data-set-11-files-19,1,other
EFTA02212890.pdf,data-set-11-files-19,1,other
EFTA02212891.pdf,data-set-11-files-19,1,other
EFTA02212892.pdf,data-set-11-files-19,1,email
EFTA02212893.pdf,data-set-11-files-19,1,other
EFTA02212894.pdf,data-set-11-files-19,2,email
EFTA02212896.pdf,data-set-11-files-19,1,other
EFTA02212897.pdf,data-set-11-files-19,2,other
EFTA02212899.pdf,data-set-11-files-19,1,other
EFTA02212900.pdf,data-set-11-files-19,1,email
EFTA02212901.pdf,data-set-11-files-19,1,email
EFTA02212902.pdf,data-set-11-files-19,2,email
EFTA02212904.pdf,data-set-11-files-19,1,other
EFTA02212905.pdf,data-set-11-files-19,1,other
EFTA02212906.pdf,data-set-11-files-19,1,other
EFTA02212907.pdf,data-set-11-files-19,1,email
EFTA02212908.pdf,data-set-11-files-19,11,email
EFTA02212919.pdf,data-set-11-files-19,1,email
EFTA02212920.pdf,data-set-11-files-19,1,other
EFTA02212921.pdf,data-set-11-files-19,1,email
EFTA02212922.pdf,data-set-11-files-19,2,email
EFTA02212924.pdf,data-set-11-files-19,1,other
EFTA02212925.pdf,data-set-11-files-19,3,other
EFTA02212928.pdf,data-set-11-files-19,1,other
EFTA02212929.pdf,data-set-11-files-19,3,email
EFTA02212932.pdf,data-set-11-files-19,4,email
EFTA02212936.pdf,data-set-11-files-19,1,other
EFTA02212937.pdf,data-set-11-files-19,3,email
EFTA02212940.pdf,data-set-11-files-19,6,email
EFTA02212946.pdf,data-set-11-files-19,3,other
EFTA02212949.pdf,data-set-11-files-19,4,email
EFTA02212953.pdf,data-set-11-files-19,3,email
EFTA02212956.pdf,data-set-11-files-19,1,other
EFTA02212957.pdf,data-set-11-files-19,1,email
EFTA02212958.pdf,data-set-11-files-19,1,other
EFTA02212959.pdf,data-set-11-files-19,1,email
EFTA02212960.pdf,data-set-11-files-19,1,other
EFTA02212961.pdf,data-set-11-files-19,1,other
EFTA02212962.pdf,data-set-11-files-19,1,other
EFTA02212963.pdf,data-set-11-files-19,1,email
EFTA02212964.pdf,data-set-11-files-19,1,other
EFTA02212965.pdf,data-set-11-files-19,1,other
