file_name,file_origin,file_length,file_type
EFTA02750825.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,16,other
EFTA02750841.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,2,email
EFTA02750843.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,1,other
EFTA02750844.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,2,other
EFTA02750846.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,18,other
EFTA02750864.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,2,email
EFTA02750866.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,1,other
EFTA02750867.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,1,other
EFTA02750868.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,1,other
EFTA02750869.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,1,other
EFTA02750870.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,1,other
EFTA02750871.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,3,other
EFTA02750874.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,6,other
EFTA02750880.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,1,other
EFTA02750881.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,1,other
EFTA02750882.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,16,email
EFTA02750898.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,2,other
EFTA02750900.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,1,other
EFTA02750901.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,2,other
EFTA02750903.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,2,other
EFTA02750905.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,2,other
EFTA02750907.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,2,other
EFTA02750909.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,2,other
EFTA02750911.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,2,other
EFTA02750913.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,3,other
EFTA02750916.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,2,other
EFTA02750918.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,2,other
EFTA02750920.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,1,other
EFTA02750921.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,2,other
EFTA02750923.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,6,other
EFTA02750929.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,1,other
EFTA02750930.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,4,email
EFTA02750934.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,2,other
EFTA02750936.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,2,other
EFTA02750938.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,1,other
EFTA02750939.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,4,other
EFTA02750943.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,1,other
EFTA02750944.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,1,other
EFTA02750945.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,4,other
EFTA02750949.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,2,other
EFTA02750951.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,3,other
EFTA02750954.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,3,other
EFTA02750957.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,1,other
EFTA02750958.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,2,other
EFTA02750960.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,1,other
EFTA02750961.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,28,other
EFTA02750989.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,3,other
EFTA02750992.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,8,other
EFTA02751000.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,28,other
EFTA02751028.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,1,other
EFTA02751029.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,3,other
EFTA02751032.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,7,other
EFTA02751039.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,10,other
EFTA02751049.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,3,other
EFTA02751052.pdf,court-records-doe-v-indyke-no-119-cv-08673-sdny-2019-1,3,other
