file_name,file_origin,file_length,file_type
EFTA02819086.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,29,other
EFTA02819115.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,2,email
EFTA02819117.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,2,other
EFTA02819119.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,2,other
EFTA02819121.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,1,other
EFTA02819122.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,2,other
EFTA02819124.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,5,other
EFTA02819129.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,2,other
EFTA02819131.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,1,other
EFTA02819132.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,2,other
EFTA02819134.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,2,other
EFTA02819136.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,4,other
EFTA02819140.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,3,other
EFTA02819143.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,1,other
EFTA02819144.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,5,other
EFTA02819149.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,2,other
EFTA02819151.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,8,other
EFTA02819159.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,2,other
EFTA02819161.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,1,other
EFTA02819162.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,1,other
EFTA02819163.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,1,other
EFTA02819164.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,1,other
EFTA02819165.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,1,other
EFTA02819166.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,1,other
EFTA02819167.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,1,other
EFTA02819168.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,1,other
EFTA02819169.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,18,other
EFTA02819187.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,2,other
EFTA02819189.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,31,other
EFTA02819220.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,1,other
EFTA02819221.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,16,other
EFTA02819237.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,1,other
EFTA02819238.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,2,other
EFTA02819240.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,2,other
EFTA02819242.pdf,court-records-v-indyke-no-119-cv-10476-sdny-2019-1,18,other
