file_name,file_origin,file_length,file_type
EFTA02824716.pdf,court-records-united-states-v-maxwell-no-21-0770-2d-cir-2021-1,304,email
EFTA02825020.pdf,court-records-united-states-v-maxwell-no-21-0770-2d-cir-2021-1,176,other
EFTA02825196.pdf,court-records-united-states-v-maxwell-no-21-0770-2d-cir-2021-1,149,other
